RouterName,SamplerAddress,IfIndex,IfName
CORE-A,213.151.32.60,1,fxp0
CORE-A,213.151.32.60,13,fxp0.0
CORE-A,213.151.32.60,542,esi
CORE-A,213.151.32.60,543,jsrv
CORE-A,213.151.32.60,544,jsrv.1
CORE-A,213.151.32.60,545,vtep
CORE-A,213.151.32.60,553,xe-0/0/0
CORE-A,213.151.32.60,554,xe-0/0/1
CORE-A,213.151.32.60,555,xe-0/0/2
CORE-A,213.151.32.60,556,xe-0/0/3
CORE-A,213.151.32.60,557,xe-0/0/4
CORE-A,213.151.32.60,558,xe-0/0/5
CORE-A,213.151.32.60,559,xe-0/0/6
CORE-A,213.151.32.60,560,xe-0/0/7
CORE-A,213.151.32.60,561,xe-0/0/8
CORE-A,213.151.32.60,562,xe-0/0/9
CORE-A,213.151.32.60,563,xe-0/2/0
CORE-A,213.151.32.60,564,xe-0/2/1
CORE-A,213.151.32.60,565,xe-0/2/2
CORE-A,213.151.32.60,566,xe-0/2/3
CORE-A,213.151.32.60,567,xe-0/2/4
CORE-A,213.151.32.60,568,xe-0/2/5
CORE-A,213.151.32.60,569,xe-0/2/6
CORE-A,213.151.32.60,570,xe-0/2/7
CORE-A,213.151.32.60,571,xe-0/2/8
CORE-A,213.151.32.60,572,xe-0/2/9
CORE-A,213.151.32.60,573,pd-0/0/0
CORE-A,213.151.32.60,574,pe-0/0/0
CORE-A,213.151.32.60,575,gr-0/0/0
CORE-A,213.151.32.60,576,ip-0/0/0
CORE-A,213.151.32.60,577,vt-0/0/0
CORE-A,213.151.32.60,578,mt-0/0/0
CORE-A,213.151.32.60,579,lt-0/0/0
CORE-A,213.151.32.60,580,ut-0/0/0
CORE-A,213.151.32.60,581,ud-0/0/0
CORE-A,213.151.32.60,582,ae0
CORE-A,213.151.32.60,583,ae1
CORE-A,213.151.32.60,584,ae0.6
CORE-A,213.151.32.60,585,ae0.8
CORE-A,213.151.32.60,586,ae0.10
CORE-A,213.151.32.60,587,ae0.15
CORE-A,213.151.32.60,588,ae0.16
CORE-A,213.151.32.60,589,ae0.17
CORE-A,213.151.32.60,590,ae0.21
CORE-A,213.151.32.60,591,ae0.28
CORE-A,213.151.32.60,592,ae0.128
CORE-A,213.151.32.60,593,ae0.41
CORE-A,213.151.32.60,594,ae0.42
CORE-A,213.151.32.60,595,ae0.50
CORE-A,213.151.32.60,596,ae0.52
CORE-A,213.151.32.60,597,ae0.55
CORE-A,213.151.32.60,598,ae0.57
CORE-A,213.151.32.60,599,ae0.79
CORE-A,213.151.32.60,600,xe-0/0/0.79
CORE-A,213.151.32.60,601,ae0.77
CORE-A,213.151.32.60,602,ae0.78
CORE-A,213.151.32.60,603,ae0.81
CORE-A,213.151.32.60,604,ae0.84
CORE-A,213.151.32.60,605,ae0.96
CORE-A,213.151.32.60,606,ae0.100
CORE-A,213.151.32.60,607,ae0.101
CORE-A,213.151.32.60,608,ae0.102
CORE-A,213.151.32.60,609,ae0.710
CORE-A,213.151.32.60,610,ae0.711
CORE-A,213.151.32.60,611,ae0.712
CORE-A,213.151.32.60,612,ae0.713
CORE-A,213.151.32.60,613,ae0.714
CORE-A,213.151.32.60,614,ae0.889
CORE-A,213.151.32.60,615,ae0.1007
CORE-A,213.151.32.60,616,ae0.1012
CORE-A,213.151.32.60,617,ae0.1020
CORE-A,213.151.32.60,618,ae0.1021
CORE-A,213.151.32.60,619,ae0.1027
CORE-A,213.151.32.60,620,ae0.1028
CORE-A,213.151.32.60,621,ae0.1033
CORE-A,213.151.32.60,623,ae0.1037
CORE-A,213.151.32.60,624,xe-0/0/0.1028
CORE-A,213.151.32.60,625,xe-0/0/1.1028
CORE-A,213.151.32.60,626,ae0.2010
CORE-A,213.151.32.60,627,ae0.2030
CORE-A,213.151.32.60,628,ae0.3010
CORE-A,213.151.32.60,629,ae0.3030
CORE-A,213.151.32.60,631,ae1.101
CORE-A,213.151.32.60,634,xe-0/0/0.3030
CORE-A,213.151.32.60,635,xe-0/0/0.3010
CORE-A,213.151.32.60,636,xe-0/0/0.2030
CORE-A,213.151.32.60,637,xe-0/0/0.2010
CORE-A,213.151.32.60,638,xe-0/0/2.1028
CORE-A,213.151.32.60,639,xe-0/0/3.1028
CORE-A,213.151.32.60,640,xe-0/0/0.1037
CORE-A,213.151.32.60,642,xe-0/0/0.1033
CORE-A,213.151.32.60,643,xe-0/2/0.1028
CORE-A,213.151.32.60,644,xe-0/0/0.1027
CORE-A,213.151.32.60,645,xe-0/0/0.1021
CORE-A,213.151.32.60,646,xe-0/0/0.1020
CORE-A,213.151.32.60,647,xe-0/0/0.1012
CORE-A,213.151.32.60,648,xe-0/0/0.1007
CORE-A,213.151.32.60,649,xe-0/0/0.889
CORE-A,213.151.32.60,650,xe-0/0/0.714
CORE-A,213.151.32.60,651,xe-0/0/0.713
CORE-A,213.151.32.60,652,xe-0/0/0.712
CORE-A,213.151.32.60,653,xe-0/0/0.711
CORE-A,213.151.32.60,654,xe-0/0/0.710
CORE-A,213.151.32.60,655,xe-0/0/0.102
CORE-A,213.151.32.60,656,xe-0/0/0.101
CORE-A,213.151.32.60,657,xe-0/0/0.100
CORE-A,213.151.32.60,658,xe-0/0/0.96
CORE-A,213.151.32.60,659,xe-0/0/0.84
CORE-A,213.151.32.60,660,xe-0/0/0.81
CORE-A,213.151.32.60,661,xe-0/0/0.78
CORE-A,213.151.32.60,662,xe-0/0/0.77
CORE-A,213.151.32.60,663,xe-0/0/1.79
CORE-A,213.151.32.60,664,xe-0/0/2.79
CORE-A,213.151.32.60,665,xe-0/0/0.57
CORE-A,213.151.32.60,666,xe-0/0/0.55
CORE-A,213.151.32.60,667,xe-0/0/0.52
CORE-A,213.151.32.60,668,xe-0/0/0.50
CORE-A,213.151.32.60,669,xe-0/0/0.42
CORE-A,213.151.32.60,670,xe-0/0/0.41
CORE-A,213.151.32.60,671,ae0.130
CORE-A,213.151.32.60,672,xe-0/0/0.28
CORE-A,213.151.32.60,673,xe-0/0/0.21
CORE-A,213.151.32.60,674,xe-0/0/0.17
CORE-A,213.151.32.60,675,xe-0/0/0.16
CORE-A,213.151.32.60,676,xe-0/0/0.15
CORE-A,213.151.32.60,677,xe-0/0/0.10
CORE-A,213.151.32.60,678,xe-0/0/0.8
CORE-A,213.151.32.60,679,xe-0/0/0.6
CORE-A,213.151.32.60,681,xe-0/0/1.3030
CORE-A,213.151.32.60,682,xe-0/0/1.3010
CORE-A,213.151.32.60,683,xe-0/0/1.2030
CORE-A,213.151.32.60,684,xe-0/0/1.2010
CORE-A,213.151.32.60,685,xe-0/2/1.1028
CORE-A,213.151.32.60,686,xe-0/2/2.1028
CORE-A,213.151.32.60,687,xe-0/0/1.1037
CORE-A,213.151.32.60,689,xe-0/0/1.1033
CORE-A,213.151.32.60,690,xe-0/2/3.1028
CORE-A,213.151.32.60,691,xe-0/0/1.1027
CORE-A,213.151.32.60,692,xe-0/0/1.1021
CORE-A,213.151.32.60,693,xe-0/0/1.1020
CORE-A,213.151.32.60,694,xe-0/0/1.1012
CORE-A,213.151.32.60,695,xe-0/0/1.1007
CORE-A,213.151.32.60,696,xe-0/0/1.889
CORE-A,213.151.32.60,697,xe-0/0/1.714
CORE-A,213.151.32.60,698,xe-0/0/1.713
CORE-A,213.151.32.60,699,xe-0/0/1.712
CORE-A,213.151.32.60,700,xe-0/0/1.711
CORE-A,213.151.32.60,701,xe-0/0/1.710
CORE-A,213.151.32.60,702,xe-0/0/1.102
CORE-A,213.151.32.60,703,xe-0/0/1.101
CORE-A,213.151.32.60,704,xe-0/0/1.100
CORE-A,213.151.32.60,705,xe-0/0/1.96
CORE-A,213.151.32.60,706,xe-0/0/1.84
CORE-A,213.151.32.60,707,xe-0/0/1.81
CORE-A,213.151.32.60,708,xe-0/0/1.78
CORE-A,213.151.32.60,709,xe-0/0/1.77
CORE-A,213.151.32.60,710,xe-0/0/3.79
CORE-A,213.151.32.60,711,xe-0/0/5.79
CORE-A,213.151.32.60,712,xe-0/0/1.57
CORE-A,213.151.32.60,713,xe-0/0/1.55
CORE-A,213.151.32.60,714,xe-0/0/1.52
CORE-A,213.151.32.60,715,xe-0/0/1.50
CORE-A,213.151.32.60,716,xe-0/0/1.42
CORE-A,213.151.32.60,717,xe-0/0/1.41
CORE-A,213.151.32.60,718,xe-0/0/0.128
CORE-A,213.151.32.60,719,xe-0/0/1.28
CORE-A,213.151.32.60,720,xe-0/0/1.21
CORE-A,213.151.32.60,721,xe-0/0/1.17
CORE-A,213.151.32.60,722,xe-0/0/1.16
CORE-A,213.151.32.60,723,xe-0/0/1.15
CORE-A,213.151.32.60,724,xe-0/0/1.10
CORE-A,213.151.32.60,725,xe-0/0/1.8
CORE-A,213.151.32.60,726,xe-0/0/1.6
CORE-A,213.151.32.60,728,xe-0/0/2.3030
CORE-A,213.151.32.60,729,xe-0/0/2.3010
CORE-A,213.151.32.60,730,xe-0/0/2.2030
CORE-A,213.151.32.60,731,xe-0/0/2.2010
CORE-A,213.151.32.60,732,rbeb
CORE-A,213.151.32.60,733,ae0.2007
CORE-A,213.151.32.60,734,xe-0/0/2.1037
CORE-A,213.151.32.60,736,xe-0/0/2.1033
CORE-A,213.151.32.60,737,xe-0/0/0.2007
CORE-A,213.151.32.60,738,xe-0/0/2.1027
CORE-A,213.151.32.60,739,xe-0/0/2.1021
CORE-A,213.151.32.60,740,xe-0/0/2.1020
CORE-A,213.151.32.60,741,xe-0/0/2.1012
CORE-A,213.151.32.60,742,xe-0/0/2.1007
CORE-A,213.151.32.60,743,xe-0/0/2.889
CORE-A,213.151.32.60,744,xe-0/0/2.714
CORE-A,213.151.32.60,745,xe-0/0/2.713
CORE-A,213.151.32.60,746,xe-0/0/2.712
CORE-A,213.151.32.60,747,xe-0/0/2.711
CORE-A,213.151.32.60,748,xe-0/0/2.710
CORE-A,213.151.32.60,749,xe-0/0/2.102
CORE-A,213.151.32.60,750,xe-0/0/2.101
CORE-A,213.151.32.60,751,xe-0/0/2.100
CORE-A,213.151.32.60,752,xe-0/0/2.96
CORE-A,213.151.32.60,753,xe-0/0/2.84
CORE-A,213.151.32.60,754,xe-0/0/2.81
CORE-A,213.151.32.60,755,xe-0/0/2.78
CORE-A,213.151.32.60,756,xe-0/0/2.77
CORE-A,213.151.32.60,757,xe-0/0/6.79
CORE-A,213.151.32.60,758,xe-0/2/0.79
CORE-A,213.151.32.60,759,xe-0/0/2.57
CORE-A,213.151.32.60,760,xe-0/0/2.55
CORE-A,213.151.32.60,761,xe-0/0/2.52
CORE-A,213.151.32.60,762,xe-0/0/2.50
CORE-A,213.151.32.60,763,xe-0/0/2.42
CORE-A,213.151.32.60,764,xe-0/0/2.41
CORE-A,213.151.32.60,765,xe-0/0/0.130
CORE-A,213.151.32.60,766,xe-0/0/2.28
CORE-A,213.151.32.60,767,xe-0/0/2.21
CORE-A,213.151.32.60,768,xe-0/0/2.17
CORE-A,213.151.32.60,769,xe-0/0/2.16
CORE-A,213.151.32.60,770,xe-0/0/2.15
CORE-A,213.151.32.60,771,xe-0/0/2.10
CORE-A,213.151.32.60,772,xe-0/0/2.8
CORE-A,213.151.32.60,773,xe-0/0/2.6
CORE-A,213.151.32.60,775,xe-0/0/3.3030
CORE-A,213.151.32.60,776,xe-0/0/3.3010
CORE-A,213.151.32.60,777,xe-0/0/3.2030
CORE-A,213.151.32.60,778,xe-0/0/3.2010
CORE-A,213.151.32.60,779,xe-0/0/1.2007
CORE-A,213.151.32.60,780,xe-0/0/2.2007
CORE-A,213.151.32.60,781,xe-0/0/3.1037
CORE-A,213.151.32.60,783,xe-0/0/3.1033
CORE-A,213.151.32.60,784,xe-0/0/3.2007
CORE-A,213.151.32.60,785,xe-0/0/3.1027
CORE-A,213.151.32.60,786,xe-0/0/3.1021
CORE-A,213.151.32.60,787,xe-0/0/3.1020
CORE-A,213.151.32.60,788,xe-0/0/3.1012
CORE-A,213.151.32.60,789,xe-0/0/3.1007
CORE-A,213.151.32.60,790,xe-0/0/3.889
CORE-A,213.151.32.60,791,xe-0/0/3.714
CORE-A,213.151.32.60,792,xe-0/0/3.713
CORE-A,213.151.32.60,793,xe-0/0/3.712
CORE-A,213.151.32.60,794,xe-0/0/3.711
CORE-A,213.151.32.60,795,xe-0/0/3.710
CORE-A,213.151.32.60,796,xe-0/0/3.102
CORE-A,213.151.32.60,797,xe-0/0/3.101
CORE-A,213.151.32.60,798,xe-0/0/3.100
CORE-A,213.151.32.60,799,xe-0/0/3.96
CORE-A,213.151.32.60,800,xe-0/0/3.84
CORE-A,213.151.32.60,801,xe-0/0/3.81
CORE-A,213.151.32.60,802,xe-0/0/3.78
CORE-A,213.151.32.60,803,xe-0/0/3.77
CORE-A,213.151.32.60,804,xe-0/2/1.79
CORE-A,213.151.32.60,805,xe-0/2/2.79
CORE-A,213.151.32.60,806,xe-0/0/3.57
CORE-A,213.151.32.60,807,xe-0/0/3.55
CORE-A,213.151.32.60,808,xe-0/0/3.52
CORE-A,213.151.32.60,809,xe-0/0/3.50
CORE-A,213.151.32.60,810,xe-0/0/3.42
CORE-A,213.151.32.60,811,xe-0/0/3.41
CORE-A,213.151.32.60,812,xe-0/0/1.128
CORE-A,213.151.32.60,813,xe-0/0/3.28
CORE-A,213.151.32.60,814,xe-0/0/3.21
CORE-A,213.151.32.60,815,xe-0/0/3.17
CORE-A,213.151.32.60,816,xe-0/0/3.16
CORE-A,213.151.32.60,817,xe-0/0/3.15
CORE-A,213.151.32.60,818,xe-0/0/3.10
CORE-A,213.151.32.60,819,xe-0/0/3.8
CORE-A,213.151.32.60,820,xe-0/0/3.6
CORE-A,213.151.32.60,822,xe-0/0/4.101
CORE-A,213.151.32.60,823,xe-0/2/0.2007
CORE-A,213.151.32.60,824,xe-0/2/1.2007
CORE-A,213.151.32.60,825,xe-0/2/2.2007
CORE-A,213.151.32.60,826,xe-0/2/3.2007
CORE-A,213.151.32.60,827,xe-0/2/3.79
CORE-A,213.151.32.60,828,xe-0/2/5.79
CORE-A,213.151.32.60,829,ae0.1025
CORE-A,213.151.32.60,830,xe-0/0/0.1025
CORE-A,213.151.32.60,831,xe-0/0/1.1025
CORE-A,213.151.32.60,832,xe-0/0/2.1025
CORE-A,213.151.32.60,833,xe-0/0/3.1025
CORE-A,213.151.32.60,834,xe-0/2/0.1025
CORE-A,213.151.32.60,835,xe-0/2/1.1025
CORE-A,213.151.32.60,836,xe-0/2/2.1025
CORE-A,213.151.32.60,837,xe-0/2/3.1025
CORE-A,213.151.32.60,838,xe-0/0/5.6
CORE-A,213.151.32.60,839,xe-0/0/5.8
CORE-A,213.151.32.60,840,xe-0/0/5.10
CORE-A,213.151.32.60,841,xe-0/0/5.15
CORE-A,213.151.32.60,842,lt-0/0/0.1
CORE-A,213.151.32.60,843,lt-0/0/0.2
CORE-A,213.151.32.60,845,xe-0/2/0.3030
CORE-A,213.151.32.60,846,xe-0/2/0.3010
CORE-A,213.151.32.60,847,xe-0/2/0.2030
CORE-A,213.151.32.60,848,xe-0/2/0.2010
CORE-A,213.151.32.60,849,xe-0/0/5.16
CORE-A,213.151.32.60,850,xe-0/0/5.17
CORE-A,213.151.32.60,851,xe-0/2/0.1037
CORE-A,213.151.32.60,853,xe-0/2/0.1033
CORE-A,213.151.32.60,854,xe-0/0/5.21
CORE-A,213.151.32.60,855,xe-0/2/0.1027
CORE-A,213.151.32.60,856,xe-0/2/0.1021
CORE-A,213.151.32.60,857,xe-0/2/0.1020
CORE-A,213.151.32.60,858,xe-0/2/0.1012
CORE-A,213.151.32.60,859,xe-0/2/0.1007
CORE-A,213.151.32.60,860,xe-0/2/0.889
CORE-A,213.151.32.60,861,xe-0/2/0.714
CORE-A,213.151.32.60,862,xe-0/2/0.713
CORE-A,213.151.32.60,863,xe-0/2/0.712
CORE-A,213.151.32.60,864,xe-0/2/0.711
CORE-A,213.151.32.60,865,xe-0/2/0.710
CORE-A,213.151.32.60,866,xe-0/2/0.102
CORE-A,213.151.32.60,867,xe-0/2/0.101
CORE-A,213.151.32.60,868,xe-0/2/0.100
CORE-A,213.151.32.60,869,xe-0/2/0.96
CORE-A,213.151.32.60,870,xe-0/2/0.84
CORE-A,213.151.32.60,871,xe-0/2/0.81
CORE-A,213.151.32.60,872,xe-0/2/0.78
CORE-A,213.151.32.60,873,xe-0/2/0.77
CORE-A,213.151.32.60,874,xe-0/2/6.79
CORE-A,213.151.32.60,875,xe-0/0/8.6
CORE-A,213.151.32.60,876,xe-0/2/0.57
CORE-A,213.151.32.60,877,xe-0/2/0.55
CORE-A,213.151.32.60,878,xe-0/2/0.52
CORE-A,213.151.32.60,879,xe-0/2/0.50
CORE-A,213.151.32.60,880,xe-0/2/0.42
CORE-A,213.151.32.60,881,xe-0/2/0.41
CORE-A,213.151.32.60,882,xe-0/0/1.130
CORE-A,213.151.32.60,883,xe-0/2/0.28
CORE-A,213.151.32.60,884,xe-0/2/0.21
CORE-A,213.151.32.60,885,xe-0/2/0.17
CORE-A,213.151.32.60,886,xe-0/2/0.16
CORE-A,213.151.32.60,887,xe-0/2/0.15
CORE-A,213.151.32.60,888,xe-0/2/0.10
CORE-A,213.151.32.60,889,xe-0/2/0.8
CORE-A,213.151.32.60,890,xe-0/2/0.6
CORE-A,213.151.32.60,892,xe-0/2/1.3030
CORE-A,213.151.32.60,893,xe-0/2/1.3010
CORE-A,213.151.32.60,894,xe-0/2/1.2030
CORE-A,213.151.32.60,895,xe-0/2/1.2010
CORE-A,213.151.32.60,896,xe-0/0/5.28
CORE-A,213.151.32.60,897,xe-0/0/2.128
CORE-A,213.151.32.60,898,xe-0/2/1.1037
CORE-A,213.151.32.60,900,xe-0/2/1.1033
CORE-A,213.151.32.60,901,xe-0/0/5.41
CORE-A,213.151.32.60,902,xe-0/2/1.1027
CORE-A,213.151.32.60,903,xe-0/2/1.1021
CORE-A,213.151.32.60,904,xe-0/2/1.1020
CORE-A,213.151.32.60,905,xe-0/2/1.1012
CORE-A,213.151.32.60,906,xe-0/2/1.1007
CORE-A,213.151.32.60,907,xe-0/2/1.889
CORE-A,213.151.32.60,908,xe-0/2/1.714
CORE-A,213.151.32.60,909,xe-0/2/1.713
CORE-A,213.151.32.60,910,xe-0/2/1.712
CORE-A,213.151.32.60,911,xe-0/2/1.711
CORE-A,213.151.32.60,912,xe-0/2/1.710
CORE-A,213.151.32.60,913,xe-0/2/1.102
CORE-A,213.151.32.60,914,xe-0/2/1.101
CORE-A,213.151.32.60,915,xe-0/2/1.100
CORE-A,213.151.32.60,916,xe-0/2/1.96
CORE-A,213.151.32.60,917,xe-0/2/1.84
CORE-A,213.151.32.60,918,xe-0/2/1.81
CORE-A,213.151.32.60,919,xe-0/2/1.78
CORE-A,213.151.32.60,920,xe-0/2/1.77
CORE-A,213.151.32.60,921,xe-0/0/8.8
CORE-A,213.151.32.60,922,xe-0/0/8.10
CORE-A,213.151.32.60,923,xe-0/2/1.57
CORE-A,213.151.32.60,924,xe-0/2/1.55
CORE-A,213.151.32.60,925,xe-0/2/1.52
CORE-A,213.151.32.60,926,xe-0/2/1.50
CORE-A,213.151.32.60,927,xe-0/2/1.42
CORE-A,213.151.32.60,928,xe-0/2/1.41
CORE-A,213.151.32.60,929,xe-0/0/2.130
CORE-A,213.151.32.60,930,xe-0/2/1.28
CORE-A,213.151.32.60,931,xe-0/2/1.21
CORE-A,213.151.32.60,932,xe-0/2/1.17
CORE-A,213.151.32.60,933,xe-0/2/1.16
CORE-A,213.151.32.60,934,xe-0/2/1.15
CORE-A,213.151.32.60,935,xe-0/2/1.10
CORE-A,213.151.32.60,936,xe-0/2/1.8
CORE-A,213.151.32.60,937,xe-0/2/1.6
CORE-A,213.151.32.60,939,xe-0/2/2.3030
CORE-A,213.151.32.60,940,xe-0/2/2.3010
CORE-A,213.151.32.60,941,xe-0/2/2.2030
CORE-A,213.151.32.60,942,xe-0/2/2.2010
CORE-A,213.151.32.60,943,xe-0/0/5.42
CORE-A,213.151.32.60,944,xe-0/0/5.48
CORE-A,213.151.32.60,945,xe-0/2/2.1037
CORE-A,213.151.32.60,947,xe-0/2/2.1033
CORE-A,213.151.32.60,948,xe-0/0/5.49
CORE-A,213.151.32.60,949,xe-0/2/2.1027
CORE-A,213.151.32.60,950,xe-0/2/2.1021
CORE-A,213.151.32.60,951,xe-0/2/2.1020
CORE-A,213.151.32.60,952,xe-0/2/2.1012
CORE-A,213.151.32.60,953,xe-0/2/2.1007
CORE-A,213.151.32.60,954,xe-0/2/2.889
CORE-A,213.151.32.60,955,xe-0/2/2.714
CORE-A,213.151.32.60,956,xe-0/2/2.713
CORE-A,213.151.32.60,957,xe-0/2/2.712
CORE-A,213.151.32.60,958,xe-0/2/2.711
CORE-A,213.151.32.60,959,xe-0/2/2.710
CORE-A,213.151.32.60,960,xe-0/2/2.102
CORE-A,213.151.32.60,961,xe-0/2/2.101
CORE-A,213.151.32.60,962,xe-0/2/2.100
CORE-A,213.151.32.60,963,xe-0/2/2.96
CORE-A,213.151.32.60,964,xe-0/2/2.84
CORE-A,213.151.32.60,965,xe-0/2/2.81
CORE-A,213.151.32.60,966,xe-0/2/2.78
CORE-A,213.151.32.60,967,xe-0/2/2.77
CORE-A,213.151.32.60,968,xe-0/0/8.15
CORE-A,213.151.32.60,969,xe-0/0/8.16
CORE-A,213.151.32.60,970,xe-0/2/2.57
CORE-A,213.151.32.60,971,xe-0/2/2.55
CORE-A,213.151.32.60,972,xe-0/2/2.52
CORE-A,213.151.32.60,973,xe-0/2/2.50
CORE-A,213.151.32.60,974,xe-0/2/2.42
CORE-A,213.151.32.60,975,xe-0/2/2.41
CORE-A,213.151.32.60,976,xe-0/0/3.128
CORE-A,213.151.32.60,977,xe-0/2/2.28
CORE-A,213.151.32.60,978,xe-0/2/2.21
CORE-A,213.151.32.60,979,xe-0/2/2.17
CORE-A,213.151.32.60,980,xe-0/2/2.16
CORE-A,213.151.32.60,981,xe-0/2/2.15
CORE-A,213.151.32.60,982,xe-0/2/2.10
CORE-A,213.151.32.60,983,xe-0/2/2.8
CORE-A,213.151.32.60,984,xe-0/2/2.6
CORE-A,213.151.32.60,986,xe-0/2/3.3030
CORE-A,213.151.32.60,987,xe-0/2/3.3010
CORE-A,213.151.32.60,988,xe-0/2/3.2030
CORE-A,213.151.32.60,989,xe-0/2/3.2010
CORE-A,213.151.32.60,990,xe-0/0/5.50
CORE-A,213.151.32.60,991,xe-0/0/5.52
CORE-A,213.151.32.60,992,xe-0/2/3.1037
CORE-A,213.151.32.60,994,xe-0/2/3.1033
CORE-A,213.151.32.60,995,xe-0/0/5.55
CORE-A,213.151.32.60,996,xe-0/2/3.1027
CORE-A,213.151.32.60,997,xe-0/2/3.1021
CORE-A,213.151.32.60,998,xe-0/2/3.1020
CORE-A,213.151.32.60,999,xe-0/2/3.1012
CORE-A,213.151.32.60,1000,xe-0/2/3.1007
CORE-A,213.151.32.60,1001,xe-0/2/3.889
CORE-A,213.151.32.60,1002,xe-0/2/3.714
CORE-A,213.151.32.60,1003,xe-0/2/3.713
CORE-A,213.151.32.60,1004,xe-0/2/3.712
CORE-A,213.151.32.60,1005,xe-0/2/3.711
CORE-A,213.151.32.60,1006,xe-0/2/3.710
CORE-A,213.151.32.60,1007,xe-0/2/3.102
CORE-A,213.151.32.60,1008,xe-0/2/3.101
CORE-A,213.151.32.60,1009,xe-0/2/3.100
CORE-A,213.151.32.60,1010,xe-0/2/3.96
CORE-A,213.151.32.60,1011,xe-0/2/3.84
CORE-A,213.151.32.60,1012,xe-0/2/3.81
CORE-A,213.151.32.60,1013,xe-0/2/3.78
CORE-A,213.151.32.60,1014,xe-0/2/3.77
CORE-A,213.151.32.60,1015,xe-0/0/8.17
CORE-A,213.151.32.60,1016,xe-0/0/8.21
CORE-A,213.151.32.60,1017,xe-0/2/3.57
CORE-A,213.151.32.60,1018,xe-0/2/3.55
CORE-A,213.151.32.60,1019,xe-0/2/3.52
CORE-A,213.151.32.60,1020,xe-0/2/3.50
CORE-A,213.151.32.60,1021,xe-0/2/3.42
CORE-A,213.151.32.60,1022,xe-0/2/3.41
CORE-A,213.151.32.60,1023,xe-0/0/3.130
CORE-A,213.151.32.60,1024,xe-0/2/3.28
CORE-A,213.151.32.60,1025,xe-0/2/3.21
CORE-A,213.151.32.60,1026,xe-0/2/3.17
CORE-A,213.151.32.60,1027,xe-0/2/3.16
CORE-A,213.151.32.60,1028,xe-0/2/3.15
CORE-A,213.151.32.60,1029,xe-0/2/3.10
CORE-A,213.151.32.60,1030,xe-0/2/3.8
CORE-A,213.151.32.60,1031,xe-0/2/3.6
CORE-A,213.151.32.60,1033,xe-0/2/4.101
CORE-A,213.151.32.60,1034,xe-0/0/5.57
CORE-A,213.151.32.60,1035,xe-0/0/8.28
CORE-A,213.151.32.60,1036,xe-0/0/5.128
CORE-A,213.151.32.60,1037,xe-0/0/5.77
CORE-A,213.151.32.60,1038,xe-0/0/5.78
CORE-A,213.151.32.60,1039,xe-0/0/5.81
CORE-A,213.151.32.60,1040,xe-0/0/5.84
CORE-A,213.151.32.60,1041,xe-0/0/5.96
CORE-A,213.151.32.60,1042,gr-0/0/0.0
CORE-A,213.151.32.60,1043,gr-0/0/0.1
CORE-A,213.151.32.60,1044,ae0.103
CORE-A,213.151.32.60,1045,xe-0/0/0.103
CORE-A,213.151.32.60,1046,xe-0/0/1.103
CORE-A,213.151.32.60,1047,xe-0/0/2.103
CORE-A,213.151.32.60,1048,xe-0/0/3.103
CORE-A,213.151.32.60,1049,xe-0/2/0.103
CORE-A,213.151.32.60,1050,xe-0/2/1.103
CORE-A,213.151.32.60,1051,xe-0/2/2.103
CORE-A,213.151.32.60,1052,xe-0/2/3.103
CORE-A,213.151.32.60,1053,ae0.105
CORE-A,213.151.32.60,1054,xe-0/0/0.105
CORE-A,213.151.32.60,1055,xe-0/0/1.105
CORE-A,213.151.32.60,1056,xe-0/0/2.105
CORE-A,213.151.32.60,1057,xe-0/0/3.105
CORE-A,213.151.32.60,1058,xe-0/2/0.105
CORE-A,213.151.32.60,1059,xe-0/2/1.105
CORE-A,213.151.32.60,1060,xe-0/2/2.105
CORE-A,213.151.32.60,1061,xe-0/2/3.105
CORE-A,213.151.32.60,1062,ae0.109
CORE-A,213.151.32.60,1063,ae0.107
CORE-A,213.151.32.60,1064,xe-0/0/0.109
CORE-A,213.151.32.60,1065,xe-0/0/0.107
CORE-A,213.151.32.60,1066,xe-0/0/1.109
CORE-A,213.151.32.60,1067,xe-0/0/1.107
CORE-A,213.151.32.60,1068,xe-0/0/2.109
CORE-A,213.151.32.60,1069,xe-0/0/2.107
CORE-A,213.151.32.60,1070,xe-0/0/3.109
CORE-A,213.151.32.60,1071,xe-0/0/3.107
CORE-A,213.151.32.60,1072,xe-0/2/0.109
CORE-A,213.151.32.60,1073,xe-0/2/0.107
CORE-A,213.151.32.60,1074,xe-0/2/1.109
CORE-A,213.151.32.60,1075,xe-0/2/1.107
CORE-A,213.151.32.60,1076,xe-0/2/2.109
CORE-A,213.151.32.60,1077,xe-0/2/2.107
CORE-A,213.151.32.60,1078,xe-0/2/3.109
CORE-A,213.151.32.60,1079,xe-0/2/3.107
CORE-A,213.151.32.60,1080,ae0.49
CORE-A,213.151.32.60,1081,xe-0/0/0.49
CORE-A,213.151.32.60,1082,xe-0/0/1.49
CORE-A,213.151.32.60,1083,xe-0/0/2.49
CORE-A,213.151.32.60,1084,xe-0/0/3.49
CORE-A,213.151.32.60,1085,xe-0/2/0.49
CORE-A,213.151.32.60,1086,xe-0/2/1.49
CORE-A,213.151.32.60,1087,xe-0/2/2.49
CORE-A,213.151.32.60,1088,xe-0/2/3.49
CORE-A,213.151.32.60,1089,ae0.48
CORE-A,213.151.32.60,1090,xe-0/0/0.48
